detection_time,magnitude,Houang&Beroza_(TM),Yoon_(FAST),Horton_(STA/LTA),Ogwary_(STA/LTA),Mousavi_(CRED)
2010-08-05T14:47:25.390000Z,-0.02324,1,1,0,0,1
2010-08-05T14:47:38.630000Z,0.1598,1,1,0,0,0
2010-08-05T14:48:15.180000Z,-0.09866,1,1,0,0,0
2010-08-05T14:48:32.090000Z,0.16987,1,1,0,0,0
2010-08-05T14:48:39.110000Z,-0.12736,1,1,0,0,0
2010-08-05T14:51:07.800000Z,-0.22356,1,1,0,0,0
2010-08-05T14:52:47.220000Z,0.5054,1,1,0,0,0
2010-08-05T14:53:58.630000Z,-0.0636,1,1,0,0,0
2010-08-05T14:54:44.580000Z,-0.21298,1,1,0,0,1
2010-08-05T14:56:17.200000Z,0.53506,0,1,0,0,1
2010-08-05T14:57:32.550000Z,-0.17624,1,1,0,0,0
2010-08-05T14:58:34.330000Z,0.05954,1,1,0,0,1
2010-08-05T14:58:49.110000Z,-0.74235,1,1,0,0,0
2010-08-05T15:00:03.430000Z,0.13488,1,1,0,0,0
2010-08-05T15:06:04.870000Z,0.2133,1,1,0,0,0
2010-08-05T15:07:28.430000Z,-0.41478,1,1,0,0,0
2010-08-05T15:09:04.510000Z,0.7255,1,1,0,0,1
2010-08-05T15:10:15.530000Z,0.16515,1,1,0,0,0
2010-08-05T15:11:06.490000Z,0.56785,1,1,0,0,1
2010-08-05T15:12:58.210000Z,0.29895,1,1,0,0,0
2010-08-05T15:13:15.030000Z,-0.0485,1,1,0,0,1
2010-08-05T15:13:21.190000Z,-0.2748,1,1,0,0,0
2010-08-05T15:13:27.200000Z,-0.63,1,0,0,0,0
2010-08-05T15:13:40.400000Z,0.3811,1,1,0,0,0
2010-08-05T15:18:54.930000Z,-0.02904,1,1,0,0,0
2010-08-05T15:20:02.390000Z,0.5386,1,1,0,0,0
2010-08-05T15:20:21.480000Z,0.10333,1,1,0,0,0
2010-08-05T15:21:51.230000Z,0.08841,1,1,0,0,1
2010-08-05T15:24:24.260000Z,0.3292,1,1,0,0,1
2010-08-05T15:24:38.520000Z,0.12172,1,0,0,0,0
2010-08-05T15:24:43.000000Z,0.12171,0,1,0,0,0
2010-08-05T15:26:29.640000Z,0.33222,1,1,0,0,1
2010-08-05T15:27:31.300000Z,0.38647,0,1,0,0,1
2010-08-05T15:30:02.000000Z,0.21074,1,1,0,0,0
2010-08-05T15:31:11.600000Z,0.2337,1,1,0,0,0
2010-08-05T15:31:36.220000Z,0.21442,1,1,0,0,1
2010-08-05T15:34:33.540000Z,-0.27827,1,1,0,0,0
2010-08-05T15:36:47.150000Z,-0.44542,1,1,0,0,0
2010-08-05T15:39:56.240000Z,0.2008,1,1,0,0,1
2010-08-05T15:43:04.100000Z,-0.3327,1,1,0,0,0
2010-08-05T15:48:14.200000Z,0.2163,1,1,0,0,0
2010-08-05T15:51:22.590000Z,-0.37423,1,1,0,0,0
2010-08-05T16:08:06.720000Z,-0.40069,1,1,0,0,0
2010-08-05T16:11:09.190000Z,-0.48891,1,1,0,0,0
2010-08-05T16:20:07.600000Z,0.1794,1,1,0,0,0
2010-08-05T16:22:06.640000Z,-0.38782,1,1,0,0,0
2010-08-05T16:29:54.390000Z,0.31806,1,1,0,0,0
2010-08-05T16:31:00.430000Z,0.48232,1,1,0,0,1
2010-08-05T16:51:56.480000Z,-0.20352,1,1,0,0,0
2010-08-05T16:58:20.940000Z,0.25223,1,1,0,0,1
2010-08-05T16:59:37.220000Z,-0.44374,1,1,0,0,1
2010-08-05T17:00:48.300000Z,0.97945,1,0,0,0,1
2010-08-05T17:01:33.510000Z,-0.07971,1,1,0,0,1
2010-08-05T17:04:14.470000Z,-0.13152,1,1,0,0,1
2010-08-05T17:08:04.230000Z,-0.24549,1,1,0,0,0
2010-08-05T17:09:41.030000Z,0.4307,1,1,0,0,1
2010-08-05T17:11:37.610000Z,-0.00509,1,1,0,0,1
2010-08-05T17:20:44.680000Z,-0.05102,1,1,0,0,1
2010-08-05T17:24:28.790000Z,-0.3257,1,1,0,0,0
2010-08-05T17:30:38.130000Z,-0.11655,1,1,0,0,0
2010-08-05T17:37:23.760000Z,0.1066,1,1,0,0,0
2010-08-05T17:44:32.830000Z,-0.1379,1,1,0,0,0
2010-08-05T17:50:49.810000Z,-0.28479,1,1,0,0,1
2010-08-05T17:54:23.850000Z,0.0583,1,1,0,0,0
2010-08-05T17:57:19.620000Z,-0.19585,1,1,0,0,0
2010-08-05T17:57:22.920000Z,-0.21661,1,0,0,0,0
2010-08-05T17:58:02.100000Z,-0.0464,1,1,0,0,0
2010-08-05T17:59:38.360000Z,-0.12142,1,1,0,0,1
2010-08-05T18:00:32.090000Z,0.12832,1,1,0,0,1
2010-08-05T18:07:17.190000Z,0.33051,1,0,0,0,1
2010-08-05T18:08:48.320000Z,0.34997,1,1,0,0,0
2010-08-05T18:12:53.760000Z,-0.02619,1,0,0,0,1
2010-08-05T18:13:48.190000Z,-0.01467,1,1,0,0,0
2010-08-05T18:19:18.260000Z,-0.199,1,1,0,0,0
2010-08-05T18:24:08.940000Z,0.01329,1,1,0,0,0
2010-08-05T18:32:08.550000Z,0.67103,1,1,0,0,0
2010-08-05T18:50:42.110000Z,0.71325,1,1,0,0,0
2010-08-05T18:58:24.710000Z,-0.60672,1,1,0,0,1
2010-08-05T19:02:25.810000Z,0.5855,1,1,0,0,0
2010-08-05T19:03:00.890000Z,-0.20361,1,1,0,0,0
2010-08-05T19:04:11.630000Z,-0.01852,1,1,0,0,1
2010-08-05T19:04:54.910000Z,0.06636,1,1,0,0,0
2010-08-05T19:05:53.120000Z,1.3539,1,1,0,0,1
2010-08-05T19:08:13.700000Z,-0.21346,1,1,0,0,0
2010-08-05T19:18:58.900000Z,-0.0567,1,1,0,0,1
2010-08-05T19:19:59.430000Z,-0.13818,1,1,0,0,0
2010-08-05T19:34:21.470000Z,-0.36567,1,1,0,0,0
2010-08-05T19:43:03.700000Z,1.4778,1,1,0,1,1
2010-08-05T19:44:11.470000Z,0.84982,1,1,0,0,1
2010-08-05T19:47:29.350000Z,-0.02808,1,1,0,0,0
2010-08-05T19:48:25.970000Z,-0.25691,1,0,0,0,0
2010-08-05T19:49:04.140000Z,-0.30662,1,1,0,0,0
2010-08-05T19:49:26.720000Z,-0.13356,1,1,0,0,0
2010-08-05T19:49:38.650000Z,-0.12535,1,1,0,0,0
2010-08-05T19:50:16.930000Z,-0.23403,1,0,0,0,0
2010-08-05T19:50:39.860000Z,-0.15958,1,1,0,0,1
2010-08-05T19:51:49.460000Z,-0.31307,1,1,0,0,1
2010-08-05T20:02:32.620000Z,0.9408,1,1,0,0,1
2010-08-05T20:11:44.080000Z,-0.02012,1,1,0,0,0
2010-08-05T20:13:23.900000Z,-0.11445,1,1,0,0,0
2010-08-05T20:14:12.380000Z,-0.0019,1,1,0,0,0
2010-08-05T20:14:42.400000Z,0.02913,1,1,0,0,0
2010-08-05T20:17:47.680000Z,0.18511,1,1,0,0,0
2010-08-05T20:19:51.990000Z,0.3449,1,1,0,0,0
2010-08-05T20:31:05.440000Z,0.32835,1,1,0,0,0
2010-08-05T20:34:09.400000Z,0.30161,1,1,0,0,0
2010-08-05T20:35:31.600000Z,0.35216,1,1,0,0,0
2010-08-05T20:39:19.220000Z,-0.15765,1,1,0,0,1
2010-08-05T20:42:34.530000Z,0.03979,1,1,0,0,0
2010-08-05T20:43:29.670000Z,-0.43319,1,1,0,0,0
2010-08-05T20:45:16.240000Z,-0.38231,1,1,0,0,0
2010-08-05T20:46:52.370000Z,-0.31831,1,1,0,0,1
2010-08-05T20:46:58.890000Z,-0.43161,1,1,0,0,0
2010-08-05T20:49:21.710000Z,0.12805,1,1,0,0,0
2010-08-05T20:52:16.520000Z,0.13281,1,1,0,0,0
2010-08-05T20:52:36.670000Z,0.39534,1,1,0,0,0
2010-08-05T20:54:10.190000Z,-0.03122,1,1,0,0,1
2010-08-05T21:07:45.110000Z,-0.2163,1,1,0,0,1
2010-08-05T21:10:56.630000Z,-0.29927,1,1,0,0,0
2010-08-05T21:15:16.010000Z,-0.26439,1,1,0,0,1
2010-08-05T21:23:45.500000Z,-0.19837,1,1,0,0,0
2010-08-05T21:32:38.900000Z,0.08,1,0,0,0,0
2010-08-05T21:36:28.450000Z,0.39742,1,1,0,0,1
2010-08-05T21:36:43.700000Z,-0.39045,1,1,0,0,0
2010-08-05T21:41:08.080000Z,-0.15449,1,1,0,0,0
2010-08-05T21:42:26.750000Z,-0.18247,1,1,0,0,0
2010-08-05T22:10:10.490000Z,0.51369,1,0,0,0,0
2010-08-05T22:28:47.420000Z,0.7759,1,0,0,0,1
2010-08-05T22:34:55.380000Z,-0.26413,1,1,0,0,0
2010-08-05T22:47:06.440000Z,0.7587,1,1,0,0,1
2010-08-05T22:52:23.610000Z,-0.07798,1,1,0,0,0
2010-08-05T23:01:39.150000Z,-0.29409,1,1,0,0,1
2010-08-05T23:01:51.200000Z,0.3028,1,1,0,0,0
2010-08-05T23:10:50.460000Z,0.42485,1,1,0,0,0
2010-08-05T23:12:05.830000Z,-0.36964,1,1,0,0,0
2010-08-05T23:16:14.140000Z,-0.22435,1,1,0,0,0
2010-08-05T23:32:05.590000Z,-0.25702,1,1,0,0,0
2010-08-05T23:40:37.450000Z,-0.03688,1,1,0,0,0
2010-08-05T23:46:31.720000Z,-0.13655,1,1,0,0,0
2010-08-05T23:49:56.350000Z,-0.29892,1,1,0,0,0
2010-08-05T23:50:39.260000Z,-0.70846,1,1,0,0,0
2010-08-06T00:04:15.490000Z,-0.4781,1,1,0,0,0
2010-08-06T00:17:30.580000Z,-0.27697,1,1,0,0,0
2010-08-06T00:35:51.510000Z,-1.17207,1,1,0,0,0
2010-08-06T00:36:20.900000Z,-0.20234,1,1,0,0,0
2010-08-06T00:36:38.950000Z,-0.20956,1,1,0,0,0
2010-08-06T00:47:17.430000Z,-0.0849,1,0,0,0,0
2010-08-06T00:50:52.530000Z,-0.11807,1,1,0,0,0
2010-08-06T00:52:04.940000Z,-0.52524,1,1,0,0,0
2010-08-06T00:55:00.580000Z,-0.35216,1,1,0,0,0
2010-08-06T00:56:15.360000Z,-0.06956,1,1,0,0,0
2010-08-06T01:02:45.130000Z,0.11885,1,1,0,0,0
2010-08-06T01:09:19.970000Z,0.5744,1,1,1,0,1
2010-08-06T01:33:37.410000Z,-0.18114,1,1,0,0,0
2010-08-06T01:45:31.650000Z,-0.47115,1,1,0,0,0
2010-08-06T02:00:29.200000Z,0.74443,1,1,0,0,1
2010-08-06T02:16:35.950000Z,-0.14534,1,1,0,0,0
2010-08-06T02:17:05.070000Z,-0.2806,1,1,0,0,0
2010-08-06T02:21:04.700000Z,-0.14557,1,1,0,0,0
2010-08-06T02:27:28.920000Z,0.02174,1,1,0,0,0
2010-08-06T02:30:09.860000Z,0.31646,1,0,0,0,1
2010-08-06T02:40:42.250000Z,-0.04445,1,1,0,0,1
2010-08-06T02:49:53.520000Z,-0.40247,1,1,0,0,0
2010-08-06T02:51:49.340000Z,-0.57616,1,1,0,0,0
2010-08-06T02:59:51.350000Z,-0.36256,1,1,0,0,0
2010-08-06T03:04:22.470000Z,0.33018,1,1,0,0,0
2010-08-06T03:10:58.490000Z,1.0084,1,1,0,0,0
2010-08-06T03:13:54.200000Z,0.57558,1,1,0,0,0
2010-08-06T03:24:12.900000Z,0.08377,1,1,0,0,0
2010-08-06T03:29:38.830000Z,-0.37433,1,1,0,0,1
2010-08-06T03:29:47.880000Z,-0.31863,1,0,0,0,0
2010-08-06T03:34:07.560000Z,-0.07874,1,1,0,0,0
2010-08-06T03:41:36.290000Z,-0.10454,1,1,0,0,1
2010-08-06T03:43:44.110000Z,-0.14534,1,1,0,0,0
2010-08-06T03:51:11.870000Z,0.04198,1,1,0,0,0
2010-08-06T04:01:48.190000Z,-0.01957,1,1,0,0,0
2010-08-06T04:07:35.610000Z,-0.39875,1,1,0,0,0
2010-08-06T04:09:31.230000Z,-0.2098,1,1,0,0,0
2010-08-06T04:12:31.880000Z,0.0049,1,1,0,0,0
2010-08-06T04:21:02.430000Z,-0.3181,1,1,0,0,0
2010-08-06T04:23:02.160000Z,-0.45006,1,1,0,0,0
2010-08-06T04:33:04.980000Z,-0.43003,1,1,0,0,0
2010-08-06T04:34:04.940000Z,0.3339,1,1,0,0,0
2010-08-06T04:34:37.350000Z,-0.00674,1,0,0,0,0
2010-08-06T04:36:53.890000Z,-0.15854,1,1,0,0,0
2010-08-06T04:41:57.570000Z,-0.515,1,1,0,0,1
2010-08-06T04:44:36.440000Z,-0.59442,1,1,0,0,0
2010-08-06T04:45:30.390000Z,-0.0068,1,1,0,0,0
2010-08-06T04:50:57.480000Z,-0.88328,1,0,0,0,0
2010-08-06T04:51:39.920000Z,-0.05964,1,1,0,0,0
2010-08-06T05:06:07.700000Z,-0.12908,1,1,0,0,0
2010-08-06T05:08:57.910000Z,-0.05185,1,1,0,0,0
2010-08-06T05:09:07.860000Z,0.10147,1,1,0,0,0
2010-08-06T05:11:29.250000Z,-0.01341,1,1,0,0,1
2010-08-06T05:13:16.140000Z,-0.36126,1,1,0,0,0
2010-08-06T05:17:51.560000Z,0.0653,1,1,0,0,0
2010-08-06T05:18:37.100000Z,-0.04061,1,1,0,0,0
2010-08-06T05:22:56.350000Z,-0.28952,1,1,0,0,0
2010-08-06T05:27:25.120000Z,0.18161,1,1,0,0,1
2010-08-06T05:30:16.170000Z,0.2732,1,0,0,0,0
2010-08-06T05:33:27.600000Z,-0.24924,1,1,0,0,1
2010-08-06T05:34:05.710000Z,-1.10075,1,1,0,0,0
2010-08-06T05:34:38.320000Z,0.00683,1,0,0,0,0
2010-08-06T05:39:20.330000Z,-0.37886,1,1,0,0,1
2010-08-06T05:42:02.000000Z,1.5976,1,1,0,1,0
2010-08-06T05:43:14.150000Z,0.6343,1,1,0,0,0
2010-08-06T05:43:53.000000Z,-0.37886,1,1,0,0,0
2010-08-06T05:46:00.000000Z,0.03097,1,1,0,0,0
2010-08-06T05:49:22.110000Z,-0.61654,1,0,0,0,0
2010-08-06T05:51:02.690000Z,-0.50199,1,1,0,0,0
2010-08-06T05:54:08.520000Z,-0.3158,1,1,0,0,0
2010-08-06T06:06:14.010000Z,-0.13414,1,1,0,0,0
2010-08-06T06:10:16.010000Z,-0.17877,1,0,0,0,0
2010-08-06T06:16:48.190000Z,-0.12304,1,1,0,0,0
2010-08-06T06:19:31.170000Z,0.5871,1,1,0,0,1
2010-08-06T06:19:50.890000Z,-0.64913,1,1,0,0,0
2010-08-06T06:21:40.200000Z,-1.10299,1,1,0,0,0
2010-08-06T06:22:11.690000Z,0.02799,1,0,0,0,0
2010-08-06T06:24:24.770000Z,-0.22884,1,1,0,0,0
2010-08-06T06:29:14.880000Z,-0.20105,1,1,0,0,0
2010-08-06T06:38:26.150000Z,0.03572,1,1,0,0,0
2010-08-06T06:44:18.030000Z,0.35637,1,1,0,0,1
2010-08-06T06:44:31.530000Z,-0.40639,1,1,0,0,0
2010-08-06T06:46:37.430000Z,1.6037,1,0,0,1,1
2010-08-06T06:52:14.810000Z,-0.4871,1,1,0,0,0
2010-08-06T06:52:48.500000Z,-0.04766,1,1,0,0,0
2010-08-06T06:53:20.450000Z,0.1243,1,1,0,0,1
2010-08-06T06:54:29.870000Z,-0.07551,1,0,0,0,0
2010-08-06T06:54:34.360000Z,-0.72677,1,0,0,0,0
2010-08-06T06:57:05.090000Z,0.04686,1,1,0,0,0
2010-08-06T06:58:43.200000Z,-0.21736,1,1,0,0,0
2010-08-06T06:59:54.240000Z,0.1719,1,1,0,0,1
2010-08-06T07:03:21.070000Z,0.3889,1,1,0,0,0
2010-08-06T07:04:03.370000Z,-0.52977,1,1,0,0,0
2010-08-06T07:05:16.920000Z,-0.03394,1,0,0,0,0
2010-08-06T07:06:43.480000Z,-0.33791,1,1,0,0,0
2010-08-06T07:06:52.140000Z,0.12202,1,0,0,0,0
2010-08-06T07:14:47.940000Z,-0.41829,1,1,0,0,0
2010-08-06T07:18:04.770000Z,-0.13625,1,1,0,0,0
2010-08-06T07:19:53.200000Z,-0.43586,1,1,0,0,0
2010-08-06T07:23:48.920000Z,-0.367,1,1,0,0,1
2010-08-06T07:28:26.430000Z,-0.31427,1,1,0,0,0
2010-08-06T07:28:42.530000Z,0.2649,1,1,0,0,1
2010-08-06T07:31:02.620000Z,-0.35306,1,1,0,0,1
2010-08-06T07:34:56.380000Z,0.32337,1,1,0,0,0
2010-08-06T07:36:20.940000Z,-0.30932,1,1,0,0,0
2010-08-06T07:37:39.980000Z,-0.36362,1,1,0,0,0
2010-08-06T07:37:52.270000Z,-0.30755,1,1,0,0,0
2010-08-06T07:37:56.700000Z,-0.58359,1,0,0,0,0
2010-08-06T07:40:34.100000Z,-0.46601,1,1,0,0,0
2010-08-06T07:41:29.660000Z,-0.42754,1,1,0,0,0
2010-08-06T07:45:14.320000Z,-0.26889,1,1,0,0,0
2010-08-06T07:46:55.560000Z,-0.33171,1,1,0,0,0
2010-08-06T07:48:10.760000Z,-0.41444,1,1,0,0,0
2010-08-06T07:51:16.410000Z,-0.47649,1,1,0,0,0
2010-08-06T07:57:38.180000Z,-0.2061,1,1,0,0,0
2010-08-06T07:57:44.080000Z,-0.48209,1,0,0,0,0
2010-08-06T07:59:05.320000Z,-0.2715,1,1,0,0,0
2010-08-06T08:06:37.380000Z,-0.12596,1,1,0,0,0
2010-08-06T08:06:55.700000Z,0.02027,1,1,0,0,0
2010-08-06T08:07:51.050000Z,0.3999,1,1,0,0,0
2010-08-06T08:08:20.940000Z,-0.37208,1,0,0,0,0
2010-08-06T08:09:28.190000Z,0.72403,1,1,0,0,0
2010-08-06T08:10:25.430000Z,0.17996,1,1,0,0,0
2010-08-06T08:12:02.880000Z,0.03844,1,1,0,0,1
2010-08-06T08:14:17.950000Z,-0.0684,1,1,0,0,0
2010-08-06T08:14:53.350000Z,0.74849,1,1,0,0,0
2010-08-06T08:17:44.860000Z,-0.2935,1,1,0,0,0
2010-08-06T08:17:50.970000Z,-0.58386,1,0,0,0,0
2010-08-06T08:19:34.290000Z,-0.2564,1,1,0,0,0
2010-08-06T08:28:07.750000Z,-0.53219,1,1,0,0,0
2010-08-06T08:28:56.390000Z,-0.47975,1,0,0,0,0
2010-08-06T08:32:06.100000Z,-0.43882,1,1,0,0,0
2010-08-06T08:34:43.840000Z,-0.19803,1,1,0,0,0
2010-08-06T08:40:13.600000Z,-0.47041,1,1,0,0,0
2010-08-06T08:40:36.400000Z,0.2195,1,1,0,0,1
2010-08-06T08:56:18.360000Z,2.2301,1,1,1,1,1
2010-08-06T08:58:56.750000Z,1.2742,1,1,0,0,1
2010-08-06T09:03:00.200000Z,0.0555,1,1,0,0,0
2010-08-06T09:03:10.740000Z,2.1383,1,1,1,1,1
2010-08-06T09:05:59.320000Z,-0.45052,1,1,0,0,0
2010-08-06T09:06:49.880000Z,-0.47465,1,1,0,0,0
2010-08-06T09:07:36.960000Z,-0.23981,1,1,0,0,0
2010-08-06T09:09:10.750000Z,-0.63907,1,1,0,0,0
2010-08-06T09:11:29.350000Z,1.2168,1,1,0,0,1
2010-08-06T09:13:12.400000Z,-0.135,1,1,0,0,0
2010-08-06T09:14:36.530000Z,0.27171,1,1,0,0,0
2010-08-06T09:19:39.470000Z,0.08807,1,1,0,0,0
2010-08-06T09:23:17.060000Z,-0.41218,1,1,0,0,0
2010-08-06T09:31:34.280000Z,0.6449,1,0,0,0,1
2010-08-06T09:38:59.450000Z,-0.45212,1,1,0,0,0
2010-08-06T09:41:08.800000Z,-0.3694,1,1,0,0,0
2010-08-06T09:46:12.540000Z,-0.79979,1,1,0,0,0
2010-08-06T09:52:42.730000Z,0.16578,1,1,0,0,0
2010-08-06T09:54:00.630000Z,-0.465,1,1,0,0,0
2010-08-06T10:03:48.810000Z,1.1823,1,1,0,1,1
2010-08-06T10:05:35.060000Z,0.35499,1,1,0,0,1
2010-08-06T10:08:06.750000Z,0.20973,1,1,0,0,0
2010-08-06T10:13:11.450000Z,-0.28307,1,0,0,0,0
2010-08-06T10:14:02.720000Z,-0.09899,1,1,0,0,0
2010-08-06T10:14:21.140000Z,-0.35601,1,1,0,0,0
2010-08-06T10:18:14.350000Z,0.10737,1,1,0,0,0
2010-08-06T10:18:49.810000Z,-0.30882,1,0,0,0,0
2010-08-06T10:19:46.950000Z,-0.36978,1,1,0,0,0
2010-08-06T10:20:25.220000Z,-0.13428,1,1,0,0,0
2010-08-06T10:20:48.330000Z,0.11228,1,1,0,0,0
2010-08-06T10:21:31.920000Z,-0.21072,1,1,0,0,0
2010-08-06T10:21:42.750000Z,-0.87729,1,1,0,0,0
2010-08-06T10:26:39.590000Z,-0.44809,1,1,0,0,1
2010-08-06T10:27:41.300000Z,-0.53324,1,1,0,0,0
2010-08-06T10:28:29.050000Z,0.53089,1,0,0,0,1
2010-08-06T10:29:08.110000Z,0.0314,1,1,0,0,0
2010-08-06T10:31:02.870000Z,0.25865,1,1,0,0,0
2010-08-06T10:31:12.900000Z,0.6911,1,1,0,0,0
2010-08-06T10:31:21.010000Z,0.10208,1,1,0,0,0
2010-08-06T10:31:45.770000Z,-0.38158,1,1,0,0,0
2010-08-06T10:31:51.840000Z,-0.32603,1,1,0,0,0
2010-08-06T10:32:15.360000Z,-0.0955,1,1,0,0,0
2010-08-06T10:32:27.700000Z,0.0979,1,1,0,0,0
2010-08-06T10:34:20.470000Z,-0.09771,1,0,0,0,0
2010-08-06T10:34:24.540000Z,-0.1082,1,1,0,0,0
2010-08-06T10:35:15.210000Z,-0.4098,1,1,0,0,0
2010-08-06T10:36:27.830000Z,-0.20839,1,1,0,0,0
2010-08-06T10:38:05.800000Z,-0.0014,1,1,0,0,1
2010-08-06T10:38:55.540000Z,-0.33795,1,1,0,0,0
2010-08-06T10:39:36.990000Z,0.1503,1,1,0,0,0
2010-08-06T10:40:23.080000Z,0.0936,1,1,0,0,0
2010-08-06T10:41:05.400000Z,-0.47025,1,1,0,0,0
2010-08-06T10:43:27.620000Z,0.01289,1,1,0,0,0
2010-08-06T10:43:58.280000Z,-1.21213,1,1,0,0,0
2010-08-06T10:44:31.980000Z,0.02812,1,1,0,0,0
2010-08-06T10:50:20.210000Z,-0.30596,1,1,0,0,0
2010-08-06T10:55:28.710000Z,0.1668,1,1,0,0,1
2010-08-06T10:57:13.970000Z,0.01045,1,1,0,0,0
2010-08-06T10:59:23.520000Z,0.3506,1,1,0,0,0
2010-08-06T10:59:56.440000Z,0.6702,1,1,1,0,1
2010-08-06T11:08:23.270000Z,-0.34047,1,1,0,0,0
2010-08-06T11:22:21.820000Z,-0.62729,1,1,0,0,0
2010-08-06T11:23:11.160000Z,-0.48487,1,0,0,0,1
2010-08-06T11:24:22.340000Z,-0.49378,1,1,0,0,0
2010-08-06T11:27:41.040000Z,-0.59557,1,1,0,0,0
2010-08-06T11:28:48.490000Z,0.1222,1,1,0,0,0
2010-08-06T11:33:17.150000Z,0.1371,1,1,0,0,0
2010-08-06T11:33:33.500000Z,-0.31073,1,1,0,0,0
2010-08-06T11:49:01.180000Z,-0.12402,1,1,0,0,0
2010-08-06T11:49:37.730000Z,0.04072,1,1,0,0,1
2010-08-06T11:51:15.920000Z,0.14548,1,1,0,0,0
2010-08-06T11:51:32.980000Z,-0.19953,1,1,0,0,0
2010-08-06T11:51:38.450000Z,-0.22081,1,0,0,0,0
2010-08-06T11:55:21.730000Z,-0.48459,1,1,0,0,0
2010-08-06T12:00:42.490000Z,-0.11184,1,1,0,0,0
2010-08-06T12:09:25.690000Z,0.05517,1,1,0,0,0
2010-08-06T12:15:32.750000Z,-0.73913,1,1,0,0,0
2010-08-06T12:17:01.740000Z,-0.79297,1,1,0,0,0
2010-08-06T12:18:52.190000Z,-0.54423,1,1,0,0,1
2010-08-06T12:24:37.880000Z,-0.29959,1,1,0,0,0
2010-08-06T12:24:43.010000Z,-0.02369,1,1,0,0,0
2010-08-06T12:36:40.660000Z,0.5646,1,1,0,0,0
2010-08-06T12:40:13.680000Z,0.3755,1,1,0,0,0
2010-08-06T12:46:26.590000Z,0.36795,1,1,0,0,0
2010-08-06T12:51:11.770000Z,-0.20917,1,1,0,0,0
2010-08-06T12:56:59.860000Z,0.26499,1,1,0,0,0
2010-08-06T12:59:48.380000Z,-0.02244,1,1,0,0,0
2010-08-06T13:04:26.930000Z,0.1592,1,0,0,0,1
2010-08-06T13:04:32.220000Z,-0.19452,1,1,0,0,0
2010-08-06T13:08:52.150000Z,-0.41579,1,0,0,0,0
2010-08-06T13:26:51.560000Z,-0.28486,1,1,0,0,0
2010-08-06T13:29:13.950000Z,0.06489,1,1,0,0,0
2010-08-06T13:44:19.680000Z,-0.26054,1,1,0,0,0
2010-08-06T13:49:57.220000Z,0.73938,1,1,0,0,1
2010-08-06T14:05:14.500000Z,0.66319,1,1,0,0,0
2010-08-06T14:05:47.830000Z,1.20671,1,1,1,0,0
2010-08-06T14:06:33.240000Z,-0.28629,1,0,0,0,0
2010-08-06T14:32:04.250000Z,-0.02113,1,1,0,0,0
2010-08-06T14:33:33.660000Z,-0.2419,1,1,0,0,0
2010-08-06T14:35:02.160000Z,-0.70445,1,1,0,0,0
2010-08-06T14:41:32.390000Z,-0.16987,1,1,0,0,0
2010-08-06T14:49:00.080000Z,-0.29423,1,1,0,0,0
2010-08-06T14:52:46.000000Z,-0.14147,1,1,0,0,0
2010-08-06T14:54:52.930000Z,-0.40154,1,1,0,0,0
2010-08-06T14:58:53.320000Z,-0.30778,1,1,0,0,0
2010-08-06T15:11:56.780000Z,-0.08185,1,1,0,0,0
2010-08-06T15:30:52.920000Z,0.2184,1,1,0,0,1
2010-08-06T15:51:00.470000Z,1.4953,1,0,0,0,1
2010-08-06T15:53:26.550000Z,-0.61219,1,0,0,0,0
2010-08-06T15:56:50.720000Z,-0.22012,1,0,0,0,0
2010-08-06T16:00:15.060000Z,0.3129,1,1,0,0,0
2010-08-06T16:11:39.710000Z,0.25485,1,1,0,0,0
2010-08-06T16:14:09.400000Z,-0.40944,1,0,0,0,1
2010-08-06T16:15:11.570000Z,-0.72292,1,0,0,0,1
2010-08-06T16:20:26.540000Z,1.19776,1,0,0,0,0
2010-08-06T16:27:11.520000Z,-0.20437,1,0,0,0,0
2010-08-06T16:29:08.060000Z,0.29611,1,1,0,0,0
2010-08-06T16:31:01.740000Z,0.33059,1,1,0,0,0
2010-08-06T16:36:00.160000Z,-0.43208,1,0,0,0,0
2010-08-06T16:49:39.540000Z,0.23507,1,0,0,0,0
2010-08-06T16:56:09.280000Z,0.4173,1,1,0,0,1
2010-08-06T17:00:06.990000Z,-0.35988,1,1,0,0,0
2010-08-06T17:04:48.340000Z,-0.2177,1,0,0,0,0
2010-08-06T17:08:50.360000Z,-0.24522,1,1,0,0,0
2010-08-06T17:09:42.630000Z,-0.02894,1,1,0,0,1
2010-08-06T17:12:21.340000Z,-0.50118,1,1,0,0,0
2010-08-06T17:13:46.240000Z,0.12512,1,1,0,0,0
2010-08-06T17:23:01.480000Z,-0.3284,1,1,0,0,0
2010-08-06T17:23:08.610000Z,-0.21175,1,0,0,0,0
2010-08-06T17:27:05.610000Z,0.20083,1,0,0,0,0
2010-08-06T17:32:09.880000Z,-0.21407,1,1,0,0,0
2010-08-06T17:39:00.960000Z,-0.28973,1,1,0,0,0
2010-08-06T17:41:23.210000Z,0.54153,1,1,0,0,0
2010-08-06T17:45:25.780000Z,-0.35845,1,1,0,0,0
2010-08-06T17:55:57.320000Z,0.07702,1,1,0,0,1
2010-08-06T17:56:15.490000Z,-0.39039,1,1,0,0,0
2010-08-06T18:00:50.750000Z,0.14254,1,1,0,0,0
2010-08-06T18:05:32.120000Z,-0.71587,1,1,0,0,0
